Latitude,Longitude,CO,CO2,EC,NMVOC,NH3,NO2,OC,SO2,SO4
-8.0,158.0,0.1757517727784233,95.3230743546472,0.0113967734247855,0.07619951442380693,0.00039056062442415,1.8395432225684507,0.037921435063931835,0.05786466712392752,0.0014245966780981876
-8.0,159.0,0.0048150920033916715,2.8867014356399223,0.00034013890244084067,0.0017903191157107702,1.2139660901669998e-05,0.05584660648823162,0.0010489943019786902,0.0017486945122042036,4.251736280510509e-05
-8.0,160.0,0.013526951391712224,7.667932359689653,0.0008997776943462289,0.005304222575979811,3.2127221558658e-05,0.14254947478036434,0.0029607342653598986,0.004642328471731146,0.00011247221179327858
-8.0,161.0,0.03477235472411253,17.211837353157886,0.002013162531127049,0.01515374909163769,7.2047648244138e-05,0.3603447512272429,0.006770854835981744,0.010415652655635243,0.00025164531639088115
-8.0,162.0,0.01261353297645904,5.969530760597695,0.0007023902972898614,0.0051537608488952035,2.4514396557429e-05,0.11715423274573895,0.002743936521751921,0.0036154714864493056,8.779878716123267e-05
-8.0,163.0,0.023770448387096504,9.923797985743072,0.0011570790350705926,0.01138649590372834,4.155360223070699e-05,0.2239812017651191,0.003932597542241885,0.006002675175352961,0.00014463487938382407
-8.0,164.0,0.010125839305442934,5.055991598861273,0.0005863962629656318,0.00433404629096515,2.1366140457629995e-05,0.10658366877376786,0.0019538846740987364,0.003055981314828157,7.329953287070393e-05
-8.0,165.0,0.017931627338595994,9.83011805767929,0.001149722083006471,0.007022850360311439,4.119547892047199e-05,0.196334087357598,0.003792424735807148,0.005948610415032355,0.0001437152603758089
-8.0,166.0,0.01220696940474492,6.698274556705631,0.0007806803410319832,0.005042341844962143,2.8378665684740998e-05,0.1367949999937119,0.002272227439070755,0.004051401705159917,9.758504262899793e-05
-8.0,167.0,0.007599232796637313,4.3860873470290125,0.0005151559541748263,0.002849116289724617,1.8259900920504e-05,0.08220421471700534,0.0018032153386236145,0.0026557797708741306,6.439449427185327e-05
-8.0,170.0,0.004752,2.9172676400000004,0.00035360000000000014,0.002128,1.296e-05,0.05706176,0.0009036800000002932,0.0017744000000000004,4.420000000000001e-05
-7.0,-160.0,0.010161441822572849,4.6895817524005885,0.0005497942003135083,0.004628210261624649,1.9442005069500007e-05,0.100274080107581,0.0020522933900132896,0.0028388110015675426,6.872427503918856e-05
-7.0,-156.0,0.012385176880728354,7.398105824533848,0.0008865831629759867,0.004696213783344841,3.19729803975e-05,0.14477299958244788,0.002400354739105687,0.004492435814879936,0.00011082289537199834
-7.0,-135.0,0.00023418073682516578,0.14025876407635124,1.61361306180608e-05,9.12626890805314e-05,6.039882017010002e-07,0.002844516418640789,4.113430837499162e-05,8.4680653090304e-05,2.0170163272576e-06
-7.0,-123.0,5.500000000000002e-05,0.0347851,4e-06,2e-05,1.5e-07,0.0006908999999999997,1e-05,2.1e-05,5e-07
-7.0,-111.0,0.009548,5.8623633600000025,0.0007104000000000002,0.004272,2.604e-05,0.1060696,0.0018153600000005864,0.003565600000000001,8.880000000000003e-05
-7.0,-91.0,0.004543528461824,2.773405433579037,0.00033735305248744417,0.0016521921679360002,1.2391441259519999e-05,0.0504744707304448,0.0008633838143684285,0.0016877652624372205,4.2169131560930514e-05
-7.0,-82.0,0.05904745530263021,37.131205894973796,0.004468649363294287,0.024514322203502862,0.00016009825837878003,0.7103877050345342,0.011619117235917584,0.02256136681647143,0.0005585811704117856
-7.0,-81.0,2.2288971975249336,1072.5290789669982,0.13784717981968025,0.9545491864632004,0.005012909150353762,24.476730946434266,0.365722453107212,0.6507274510833623,0.017545397477460027
-7.0,-80.0,5.714594490234183,2811.195372067176,0.3476107673796085,2.557065918138676,0.01285976765446008,62.54275983135926,0.9558444227951328,1.7045176374257562,0.04546984592245105
-7.0,-63.0,0.2150828737173256,102.93155459004393,0.012322600672768306,0.1027050284842218,0.0004398430509675301,2.172672932191599,0.03923480287026336,0.06249508336384154,0.0015403250840960382
-7.0,-62.0,0.08387518276056052,43.07526427224869,0.005188178695707584,0.03566444889638906,0.00018909903019019708,0.8977118896464423,0.014980036740480774,0.026176093478537908,0.0006485223369634477
-7.0,-35.0,28.299359052728022,14166.213274974252,1.8047247722279487,11.955134718089322,0.06633830719335762,305.7821216967517,4.69264520549732,8.597959377828497,0.23555259652849364
-7.0,-34.0,7.4504948706895435,3512.498086328688,0.4550475914620415,3.211810756371486,0.01672778001649806,82.71391512336855,1.1826653008554566,2.131453449775097,0.05797844893275516
-7.0,-33.0,0.023018600425524,15.076887891366525,0.0018245267843971253,0.008370400154736,6.277800116051999e-05,0.27688640509081425,0.004667906457985562,0.009168233921985623,0.00022806584804964064
-7.0,-32.0,0.10278703477724366,53.08500483697155,0.006718305122857326,0.04451032189788907,0.00024884364313401306,1.1959113643489785,0.017234897551272034,0.03224204731626888,0.0008397881403571657
-7.0,-31.0,0.023452016986893427,10.855880291185331,0.0013975885958672526,0.010030383646344112,5.103582085216601e-05,0.25602090189421634,0.003780395747097853,0.006581848681402639,0.00017719857448340659
-7.0,-11.0,0.0003607363670152,0.2363622755226081,2.7834137275852667e-05,0.00013117686073279994,9.83826455496e-07,0.00444731871810912,7.261017657814525e-05,0.00014317068637926335,3.4792671594815834e-06
-7.0,-5.0,0.004576,2.8094819200000005,0.00034048000000000016,0.001664,1.248e-05,0.043796480000000006,0.0008700928000002818,0.0017088000000000006,4.256000000000001e-05
-7.0,-0.0,0.0007590002474747662,0.4800343995171021,5.520000237568e-05,0.0002760001965505304,2.0700000696e-06,0.009534421412110809,0.00013800001979535358,0.0002898000118784,6.90000029696e-06
-7.0,2.0,0.2303265067847152,99.94366178541564,0.013465402449517378,0.0986327886220208,0.000494263943110104,2.7996199760251024,0.03446615028271685,0.06066031102282821,0.001683175306189672
-7.0,3.0,0.00034482818509273783,0.15364111245633125,1.7765070061479998e-05,0.00016189779444815988,6.52569e-07,0.0034368062602830648,5.4707446287282096e-05,9.28253503074e-05,2.2206337576849997e-06
-7.0,4.0,0.000132,0.08348424,9.6e-06,4.8e-05,3.6e-07,0.00165816,2.4e-05,5.04e-05,1.2e-06
-7.0,5.0,0.0028669979798532893,1.6895506225128585,0.00019928837119581984,0.0011160009599377352,7.401804290937001e-06,0.03412709271169267,0.0005130000916509564,0.0010236418559790997,2.491104639947749e-05
-7.0,10.0,0.000132,0.08348424,9.6e-06,4.8e-05,3.6e-07,0.00165816,2.4e-05,5.04e-05,1.2e-06
-7.0,11.0,1.3081520653715573,709.2918643648562,0.08398575153628869,0.5692226534674364,0.002994779327762589,12.399927247112885,0.2559605144471768,0.42989615846835455,0.010501218942036088
-7.0,12.0,30.095471785874928,18125.1847284158,2.083307694430307,12.483395078131899,0.0781476616482091,315.8340752294444,5.717630772841951,10.984107061914118,0.2761189618037884
-7.0,13.0,1.3510650229482437,900.9479513971393,0.10088283188290767,0.5594117277632967,0.0038745813490909907,13.525456956881914,0.27852697548799105,0.547320597174424,0.01449220398536346
-7.0,14.0,0.012633853673303169,13.316036070630755,0.0013276018476184516,0.004882948992398238,5.620935405817701e-05,0.13235898690996892,0.0037057324452808345,0.008110560787532256,0.0002354502309523065
-7.0,39.0,6.354129301414901,3744.4185537309368,0.4314888429495656,2.5400147718858848,0.01594033581715501,66.37431540098238,1.3167805186435544,2.269216172305003,0.05647110536869571
-7.0,40.0,0.09204435259021912,48.08219989566506,0.005697301474815824,0.03711666106007778,0.00019781717544304804,0.9530756494976992,0.022261422250187717,0.02915022737407912,0.000712162684351978
-7.0,41.0,0.026536429227218675,18.60998707794119,0.0021247225568342427,0.009704299381209005,7.928054319104001e-05,0.3214474951896408,0.005362472851452282,0.011287171840059592,0.0002855903196042804
-7.0,48.0,0.028181534130750013,17.072849752747256,0.002063350886447332,0.010247830593000004,7.685872944750003e-05,0.33923422250970003,0.0052670006693832675,0.010379994432236665,0.0002579188608059164
-7.0,51.0,0.0006897,0.4264849627500001,5.104200000000002e-05,0.00029489999999999996,1.881e-06,0.008373708,0.00012977472000003234,0.00025893,6.380250000000001e-06
-7.0,52.0,0.0290898718988394,17.919622931600653,0.002141162941387417,0.012367069044927,7.933601426956201e-05,0.35365049726247866,0.0054415111188015,0.010876934706937088,0.0002676453676734272
-7.0,53.0,0.06370052326941593,38.72928063599483,0.0045511749192209535,0.025432049937703108,0.000166772283952923,0.7633833307566845,0.01240316749914503,0.023452314596104758,0.0005688968649026192
-7.0,54.0,0.0110074007614472,6.79702494667313,0.0008132492165814866,0.004702163982476,3.0020183894856e-05,0.13367043601876832,0.002067537651953311,0.004126486082907433,0.00010165615207268584
-7.0,55.0,0.000402,0.46307464,4.5600000000000004e-05,0.000153,1.96e-06,0.004915259999999999,0.000114,0.0002819,8.2e-06
-7.0,56.0,0.014491656262225162,9.900483947265693,0.0011354502210852342,0.005900249827035925,4.2977023471029996e-05,0.17753331502942107,0.0028689400048883358,0.006006450773060347,0.00015193127763565427
-7.0,58.0,0.006377806313999999,3.901459505573821,0.00047021438529267645,0.002319202296,1.739401722e-05,0.07085163014279999,0.0011989488263711898,0.0023710719264633823,5.877679816158455e-05
-7.0,69.0,0.0011119169137209684,0.7027313324178447,8.08088020836352e-05,0.00040472823537170615,3.0302578735439997e-06,0.010636157590669649,0.0002020733433618904,0.000424244010418176,1.01011002604544e-05
-7.0,71.0,0.9310342595554532,560.121639228719,0.06798793207934091,0.4194351934963398,0.002418802031153955,11.27728657052751,0.2264948881486485,0.3408172488947729,0.009278627118342576
-7.0,72.0,8.799660109263225,6140.695843763419,0.6803196291125984,3.986693000582168,0.02710852598313896,107.82967620396705,2.077873295145275,3.734138472259502,0.1025093901994911
-7.0,73.0,4.751890941904046,2042.966353218772,0.2718450995004634,2.143633840226383,0.009570912467963173,54.60422926998396,0.7905218807504029,1.2401340326677268,0.03414813713946565
-7.0,74.0,2.036157980013797,884.401707496959,0.1189125592387498,0.8936029440027425,0.004197752240094181,24.02247614612401,0.3203791176973163,0.5367438886584495,0.014864069904843725
-7.0,86.0,0.000364,0.64786848,5.920000000000001e-05,0.000146,2.72e-06,0.004303319999999999,0.000148,0.0003958,1.24e-05
-7.0,102.0,0.05474600090096719,33.477774851253514,0.004063447987615115,0.01990763669126081,0.00014930727518445606,0.4659026329997361,0.010390570851741478,0.020366639938075567,0.0005079309984518892
-7.0,103.0,0.0716199890153405,29.08537552823504,0.003568145988559507,0.033571389766888324,0.000125624565828528,0.5602361117404471,0.014193436707419616,0.017664480820821858,0.00044601824856993835
-7.0,104.0,0.08342008263321256,49.75053787991498,0.005985924268084533,0.031496639950846415,0.00021696210617208603,0.8789472029807219,0.01668131894979567,0.030227981340422663,0.0007482405335105666
-7.0,105.0,8.280159713667022,4475.166632827771,0.5521663982861538,3.5885220287838906,0.02005394673528708,85.29129240890884,1.5201793251374034,2.7166870285609366,0.07131704978576921
-7.0,106.0,12.679462628319115,6932.687086524209,0.8511103077057441,5.522260662796432,0.03104108587756768,130.72844413891175,2.3563413241414195,4.208871018381578,0.10999628846321803
-7.0,107.0,0.014539779957216094,10.418501615418528,0.0011334398709789892,0.006270824168551911,4.4203997144004e-05,0.15830464022477106,0.0030946784964661807,0.006319089193556528,0.00016582998387237364
-7.0,109.0,5.129626816159875,3195.424193657821,0.3633086760310785,2.1915723185422924,0.013756340342225764,53.767236690833435,1.0021299359747542,1.9364305428609443,0.04904044450388483
-7.0,110.0,48.158032384282464,38537.305121534846,4.14800980922555,19.747659077506334,0.16555913253577734,541.3047730582473,10.876576267851052,23.421963176590936,0.6441079061531932
-7.0,111.0,0.23914836451828386,140.27746452439845,0.01681751574240471,0.09644628276918413,0.0006204289508128151,2.669254410100058,0.04408675637810378,0.0851128258562159,0.0021121894678005886
-7.0,112.0,42.122624807167924,25731.727625453168,2.9599228132705537,18.168921944993446,0.11123544863748076,419.9380813969088,8.360419092741829,15.61353250356586,0.4047742616588193
-7.0,113.0,461.06212471604516,334521.6242936656,37.022931617652134,190.30066759714438,1.4381689851376809,5085.3199562799955,99.02967583369491,203.1588891841228,5.430062342206504
-7.0,114.0,52.304555527848606,27965.53829931585,3.4438545301146166,23.031375537802656,0.12408279295596268,531.3602459447867,9.760994266851252,16.979286030330712,0.4384395662643271
-7.0,115.0,11.094983629129613,5960.904490752598,0.7371564080080293,4.801457256933523,0.02653762958871468,116.17436518595085,2.0144595227669777,3.6180156739475913,0.09329776100100363
-7.0,116.0,11.89690661856776,6524.513073994385,0.8045925765323353,5.07440672862013,0.02914006402624513,123.60536141834193,2.14905388255833,3.9594063666797994,0.10286252206654192
-7.0,117.0,4.5641236551097055,2390.722263652712,0.30016143390896394,1.9846153980866503,0.010847311456357414,46.666858496206075,0.810694215536255,1.4515693511124164,0.038263429238620486
-7.0,118.0,2.103383318403424,1082.4074421109426,0.13692737575673786,0.9014190206684016,0.00498474255164406,21.383870274013848,0.35938961782113044,0.6570473530141523,0.017340821969592225
-7.0,119.0,1.3362113513857667,710.2863534701361,0.08887915572823092,0.5737023535027009,0.00324287274032844,13.936598239237275,0.23199288306324795,0.43124495539930857,0.011224644466028869
-7.0,120.0,4.361525351931948,2511.664238697755,0.3082767249922297,1.8890256912250551,0.011206964081282557,49.26014132436847,0.8031554755754193,1.5261956384974649,0.03861424062402871
-7.0,121.0,1.3028011255206815,740.2535281638651,0.090257112776016,0.5371169226516916,0.0032090263266469307,14.224050732648028,0.250089776457198,0.4494346628916849,0.011334139097002
-7.0,122.0,0.01802436917376242,11.01627626467799,0.001311188122353269,0.007512861731213343,4.498467031209001e-05,0.19654329768747267,0.00386607821832596,0.006682980611766346,0.00016389851529415863
-7.0,123.0,0.07131198530691649,37.11354740003127,0.004698962846637966,0.030172215873092174,0.00016963999897096603,0.8253788793904708,0.012142034730641434,0.022528005726535363,0.0005898703558297457
-7.0,124.0,0.08397495374132707,43.116764674641416,0.005456296032073052,0.035947450743080284,0.00020154432378871202,0.9517825817221656,0.014006836309954284,0.02617380802072039,0.0006820370040091317
-7.0,125.0,0.05580229707091283,27.96397569277267,0.003377380657441472,0.025698938405423064,0.00012227766384295598,0.5691511049080409,0.01054289223108741,0.016949475271077867,0.000434422582180184
-7.0,126.0,0.16249402670847068,79.13922591427057,0.010078664377014577,0.06875696510460669,0.000365309838832572,1.6719097709039048,0.027831325713300718,0.048033039433391295,0.0012673330471268222
-7.0,127.0,0.2099090863788893,109.78430808541692,0.013799296860509984,0.09050754004833382,0.000489549088717857,2.1382475951018525,0.03814610304957125,0.0666383957336196,0.0017306121075637475
-7.0,128.0,0.6158409160632468,337.88089534055155,0.04204468237318188,0.2529326132945048,0.001513413585597822,6.114015336625266,0.11187323330223198,0.2052683771416252,0.005271785296647734
-7.0,129.0,0.4818670737694644,259.75697473819093,0.032293394969138474,0.2000690822926964,0.0011505719649716071,4.7226294464577325,0.08988129002437517,0.15779992982236418,0.004037424371142309
-7.0,130.0,0.6660136039261442,334.5052432982912,0.042181200020260864,0.291344539667459,0.0015062296696983825,6.692066756819335,0.1253784788516488,0.2029971343482416,0.0052894000025326075
-7.0,131.0,0.640734526831038,350.0167403608371,0.04350858979698774,0.2726925804197837,0.00157805109092445,6.755801163060986,0.1183165890792686,0.2125761607737153,0.0054400737246234655
-7.0,132.0,1.1930417476202957,676.3681395192017,0.08305258799892211,0.507719034946003,0.003022958161343001,12.637503976364913,0.218434133644912,0.4108190261652637,0.01040272349986526
-7.0,133.0,0.40756058971152026,203.4261216619537,0.02570613399254961,0.17773181272214408,0.0009154886963951512,3.9514942207424095,0.07416583301872268,0.12345485944803282,0.003226516749068702
-7.0,134.0,0.9790511203000876,462.75381432848985,0.05932738931828167,0.4297288409911997,0.002129665678095523,9.673463631273572,0.16911384326585796,0.2807349355544849,0.007465823664785208
-7.0,135.0,0.4255537447194432,204.46640907570344,0.026386330214336003,0.18238191796587133,0.000954589916685093,4.278202691434189,0.06985315451578507,0.12405521374860005,0.003317041276792
-7.0,136.0,0.533014940249644,285.3718529405968,0.035918605232318435,0.23119008275129244,0.001288238641436176,5.476970666791644,0.09390404820588802,0.17330492415793575,0.004500575654039805
-7.0,137.0,0.4577295568874844,247.36120695042047,0.03062597318564822,0.19843361178731111,0.001114269474948765,4.880648295538448,0.081928093657193,0.15015547778249924,0.003866496648206028
-7.0,138.0,1.2944320856391975,714.8229260898217,0.08807614973302291,0.5562389249407205,0.003215547427674549,14.193868037665975,0.231801442356152,0.4338877666893745,0.011113018716627862
-7.0,139.0,1.1292054648022445,661.429454318015,0.07816013006070133,0.4804273404928321,0.0029577098374071282,11.573965435520616,0.2154194278814924,0.4016899506656906,0.010893516257587664
-7.0,140.0,3.2829012728268685,2935.342898598817,0.3056822677760268,1.3259254565033238,0.012606506363062979,37.2895447611829,0.7901968837292778,1.7852356948504025,0.050746783472003336
-7.0,141.0,1.03737621725853,714.5025045381544,0.08035220260120048,0.3933185443046339,0.0030684158194348764,12.173290668499437,0.21099602196013773,0.4331142594023323,0.011081025325150056
-7.0,142.0,0.030486341923835262,21.088500604108567,0.002364808983656689,0.011310421097568085,9.059170518294405e-05,0.3702393429452024,0.006356383127187515,0.012776044918283441,0.000323601122957086
-7.0,143.0,0.04414126720255762,27.48101900894633,0.003161032747616065,0.016420876261522062,0.000118416872199225,0.5485864565790265,0.008001925369510858,0.016591163738080318,0.0003951290934520081
-7.0,144.0,0.4899241838025599,381.88522633418114,0.04113696433993351,0.18451743813646976,0.0016306862347240836,4.825394227362457,0.10588917955730906,0.2314860216996675,0.006078120542491686
-7.0,145.0,2.9479018888455766,2313.129510141872,0.24928880355940816,1.0962324644873616,0.009889067764960829,33.55309636477166,0.6310908829525028,1.4020320177970402,0.03676910044492602
-7.0,147.0,27.3093344326727,20135.54718179906,2.204600028827044,10.653085444085423,0.08611013318424604,299.22378591759195,5.712874223627156,12.205828589012375,0.3176064036033804
-7.0,148.0,6.118691236845208,3586.401335198401,0.4344337546451912,2.4844947340929404,0.015676775114186695,64.13624573211688,1.1743045723801415,2.176662030632171,0.05441551933064888
-7.0,149.0,0.8442478216474383,488.9526762808604,0.05965464307319347,0.3432106950048725,0.002160003061747569,8.856272864857543,0.15430121957478884,0.29667968922212684,0.007492980384149186
-7.0,150.0,0.5222693712530322,302.48522644502947,0.03651129003992323,0.20477192920343806,0.0013347477822466332,5.172338957202413,0.0965939249628178,0.18341285579493444,0.0046024112549904045
-7.0,151.0,0.29785686150211593,182.2950789106242,0.0214986452828537,0.11045318253221872,0.0007923611094020921,2.9731001615667654,0.05743577191488945,0.11049442641426847,0.0027033306603567123
-7.0,152.0,0.6794069826749081,312.2962733328196,0.04084419103813047,0.2864614057011995,0.0015144039207513225,6.129472045630092,0.10437060177737524,0.1893913596715872,0.00513802387976631
-7.0,156.0,0.02248021969007477,13.281728011430545,0.0015614330948289707,0.008570285469226486,5.5796224825977e-05,0.25192241557301964,0.004704071489198489,0.008043165474144853,0.00019517913685362129
-7.0,158.0,0.06644303171336577,37.62534237492474,0.004407537425245317,0.02656045866730511,0.000158276211502812,0.7342098358674314,0.01285983369874337,0.022773687126226586,0.0005509421781556646
-7.0,159.0,0.04730115053988492,24.216447658535863,0.002837471658023629,0.01968699478644096,0.00010068969137879698,0.4832094830656015,0.01027662035823336,0.014658118290118146,0.00035468395725295367
-7.0,160.0,0.04200011931192008,21.440238581979987,0.00252200250846492,0.017644557625639268,8.8754926315968e-05,0.4252415833063568,0.008678173748428374,0.012984852542324595,0.000315250313558115
-7.0,161.0,0.03003508898550622,14.639947348690484,0.0017033449780065404,0.01320856522702224,6.164793284864699e-05,0.2833601161589747,0.005606416701136587,0.008852724890032701,0.00021291812225081755
-7.0,165.0,0.0015436071054685321,0.7430745401176312,8.670291254113552e-05,0.0006173176422373104,3.0926403704220002e-06,0.013722207466134673,0.00034917201874901164,0.00044951456270567766,1.083786406764194e-05
-7.0,166.0,0.006705206437152467,3.409957355071936,0.000396338493991076,0.002780357335705366,1.4347928117370001e-05,0.06320364266425844,0.0014360905011806414,0.00206169246995538,4.95423117488845e-05
-7.0,167.0,0.01239276109306578,7.462395692059776,0.0008802475470760342,0.0047878609061131755,3.1160238296733e-05,0.13040083660180407,0.0024499596480372825,0.0045212377353801726,0.00011003094338450428
-7.0,168.0,0.0017282225617162715,0.8668230543151954,9.989278083047889e-05,0.0008042203733806809,3.714808837869e-06,0.016826968405793282,0.0002724365962699652,0.0005234639041523943,1.248659760380986e-05
-7.0,171.0,0.00035614664186520503,0.17985740673734232,2.0956195759456185e-05,0.00013953941374862322,7.51582678401e-07,0.0036609797623859157,8.129750116566865e-05,0.00010878097879728092,2.6195244699320228e-06
-7.0,178.0,0.006969600000000001,4.274926887000001,0.0005189520000000003,0.0031379999999999997,1.9008000000000005e-05,0.08357916,0.0013270771200004426,0.00260076,6.486900000000002e-05
-6.0,-173.0,5.500000000000002e-05,0.0347851,4e-06,2e-05,1.5e-07,0.000611,1e-05,2.1e-05,5e-07
-6.0,-168.0,0.0222882,13.694810514,0.0016573920000000008,0.0081048,6.0786000000000004e-05,0.267994188,0.004233102720001335,0.008327880000000001,0.00020717400000000007
-6.0,-165.0,0.006984999999999999,4.3041952625,0.0005183000000000002,0.003055,1.905e-05,0.0843556,0.0013210880000003775,0.0026155,6.478750000000001e-05
-6.0,-160.0,0.0016113022561520835,0.9172287879377552,0.0001090347564095072,0.0006367572717963338,3.74958909e-06,0.017623942647112898,0.0003286113569036025,0.000556333782047536,1.3629344551188395e-05
-6.0,-156.0,0.005346958583595229,3.2533077180566585,0.00037422672952320017,0.0020442271976980264,1.4015236216499994e-05,0.06557727423234927,0.0009485542237520644,0.001964133647616,4.677834119040002e-05
-6.0,-155.0,0.00020941236550023302,0.12978009929566078,1.49261971968e-05,7.822209874135838e-05,5.593534335e-07,0.002597607742485193,3.7584938142335996e-05,7.835098598399999e-05,1.8657746496e-06
-6.0,-118.0,0.0004300410236703737,0.32837881174554623,3.417354780672e-05,0.00020317822623514784,1.3968031584e-06,0.0047231984142419295,8.87790870994944e-05,0.00019938096513024,5.471693475840001e-06
-6.0,-117.0,0.049535112828588856,31.124392170295085,0.0037164979337229705,0.022086579591977358,0.000137619609998025,0.5894521229686233,0.009509996567749429,0.01892632922821293,0.00047596224171537126
-6.0,-115.0,0.0012793,0.7847899272500002,9.524600000000004e-05,0.0005755,3.4890000000000017e-06,0.01534456,0.00024354176000008086,0.00047743,1.1905750000000005e-05
-6.0,-94.0,0.0009339000000000001,0.57634622675,6.921800000000001e-05,0.0003396,2.5470000000000003e-06,0.01130444,0.00017623808000004758,0.00035009000000000017,8.652250000000003e-06
-6.0,-83.0,0.00077055,0.49838353966233,5.979370968e-05,0.0002801999999999999,2.1015e-06,0.009340967999999998,0.00015226484056115306,0.0003026885484,7.474213709999999e-06
-6.0,-82.0,0.35897698341346,175.92437074649442,0.022501082552381462,0.15364360652352066,0.0008247468374393792,4.085682149266351,0.05916879422486514,0.1067728328546856,0.002826135319047684
-6.0,-81.0,5.802326513031862,3155.5407285158867,0.37890434997040223,2.5467120676238006,0.014331092936533018,62.09889757649906,1.0551582071073504,1.9162771808699737,0.052946543746300284
-6.0,-62.0,0.2450733081427653,121.91678175879744,0.014609628244455962,0.11191527127320712,0.0005242658028900032,2.54687895983288,0.04495240820443872,0.07403234122227982,0.001826203530556996
-6.0,-61.0,0.1929585816666052,91.91744245451888,0.011010420950293674,0.0914542590505556,0.00039315754427116215,1.9407576881482111,0.0361710838713774,0.055812504751468345,0.0013763026187867088
-6.0,-35.0,31.386253823013806,15011.059462708856,1.9428088359840008,13.279407128250414,0.07078562121687419,341.48103453297074,5.066458568907142,9.105890627944204,0.24545660449800005
-6.0,-34.0,0.6490045202747065,298.86229179287994,0.03828129490518329,0.2959193966718964,0.001400600584185765,7.093058103413775,0.10426160001684856,0.18131794871007725,0.004860161863147912
-6.0,-33.0,0.0026497486992658,1.6747343292853507,0.00019917074135816686,0.0009635449815512,7.226587361634e-06,0.032358629893034466,0.0005050936374191588,0.0010158537067908348,2.489634266977087e-05
-6.0,-32.0,0.0971482585538058,55.689424391676646,0.006876055392802174,0.0409778150994099,0.00025078392655474805,1.1514829796924897,0.01760651856439399,0.03384899641194256,0.0008595069241002718
-6.0,-31.0,0.0199728507789366,9.241208660845091,0.0012026305165443296,0.0084012217624014,4.515110881200699e-05,0.2271365396052906,0.0030666381224773963,0.005605537324449482,0.00015282881456804117
-6.0,-30.0,0.02077785509169919,9.535553654452784,0.001255733507032798,0.008747652182156795,4.593826091078399e-05,0.2364258031181093,0.0032041208457578344,0.005782800781647592,0.00015696668837909974
-6.0,-29.0,0.0369806630875372,18.484831610762804,0.002368951002109261,0.014994569894658798,8.6932849473294e-05,0.42736205152774603,0.00604685278331933,0.011220559509491678,0.00029611887526365767
-6.0,-28.0,0.035823962094956,16.474151910417785,0.0021687946870452748,0.015078126612124003,7.924063306062002e-05,0.4076124387695693,0.005533641131647032,0.009990576091703736,0.00027109933588065935
-6.0,-8.0,0.0061698220672,3.7498494713092496,0.00045471020267598866,0.002527464576,1.6826787456000005e-05,0.07405696764031999,0.0011622821214156735,0.002280951013379944,5.683877533449858e-05
-6.0,-6.0,0.0027411067277619077,1.5205350346889959,0.00017759138623483359,0.0010335070848006033,6.348980050794e-06,0.030008719675803607,0.0006748581877385046,0.0009199569311741676,2.2198923279354198e-05
-6.0,-5.0,0.030759853842382064,17.000598385897742,0.002099571076279107,0.012816834274101772,7.702671982799498e-05,0.32904004392128805,0.00550367441067096,0.010318682315338936,0.0002681263845348884
-6.0,-3.0,0.0003634846861776887,0.22048234803824726,2.590118503881408e-05,0.00013303286268458812,9.15177682875e-07,0.004211245402096054,7.429676496324666e-05,0.0001335059251940704,3.23764812985176e-06
-6.0,4.0,0.0006954989386011194,0.3836172013264813,4.432547136636872e-05,0.00026992615295074493,1.6343847890370003e-06,0.007809825949478703,0.00013324239016026726,0.0002317473568318435,5.5406839207960884e-06
-6.0,5.0,0.0008014593095865152,0.5016514486284,5.76908064e-05,0.00029551281573749697,2.16266034375e-06,0.01000293557715033,0.00014475664432799998,0.000302854032,7.211350799999999e-06
-6.0,6.0,0.0025488225889500004,1.593412620863225,0.00019221289799470207,0.0009268445777999999,6.9513343335e-06,0.03073796260962,0.0004905568591449228,0.0009685044899735099,2.402661224933776e-05
-6.0,9.0,0.0002046,0.129400572,1.4880000000000007e-05,7.44e-05,5.580000000000001e-07,0.0025701479999999995,3.72e-05,7.811999999999999e-05,1.86e-06
-6.0,11.0,11.720891535363199,8227.607221220362,0.9151305938408156,4.387644957510742,0.035336605433950466,144.1597037896523,2.318476916592425,4.980240698225523,0.125833324230102
-6.0,12.0,45.504447852517394,26697.035569880034,3.1494607495620546,17.981516124819226,0.11546498399105805,513.504704809274,8.670841727355784,16.186492307617293,0.3974900936952567
-6.0,13.0,0.0002046,0.129400572,1.4880000000000007e-05,7.44e-05,5.580000000000001e-07,0.0025701479999999995,3.72e-05,7.811999999999999e-05,1.86e-06
-6.0,39.0,5.9005934067634325,3314.825179586163,0.3978904160788964,2.288538477141019,0.014298543004803484,55.73957185955227,1.2393833896883215,2.0133688003944825,0.04973630200986207
-6.0,40.0,0.21327275811065965,126.5543482610607,0.015332362797932009,0.08026275516131581,0.0005477033276857921,1.7636139381283285,0.043533595293127336,0.07697021398966004,0.0019165453497415007
-6.0,47.0,0.0018308303808887395,0.9538746372032932,0.00011142554505464368,0.000737638631970701,3.9819870430919995e-06,0.01934732144072308,0.0004022407430886221,0.0005771277252732183,1.3928193131830462e-05
-6.0,50.0,0.016431855721259173,9.588461769196313,0.0011514577865522036,0.006309973039832089,4.1885971991999986e-05,0.19022869194987133,0.0031858902352679195,0.00582424893276102,0.00014393222331902548
