CIESINCODE_GPW,ISOCODE_GPW,Location_GPW,location_id_GBD,ISOCODE_GBD,Location_GBD,GBD_GPW,location_name_GBD,cause_id_GBD,cause_name_GBD,num_val,num_upper,num_lower,pop_25plus_GBD,rate_country_25plus_val,rate_country_25plus_val_upper,rate_country_25plus_val_lower
442,LUX,Luxembourg,87,LUX,Luxembourg,Y,Luxembourg,322,Lower respiratory infections,137.903301111,157.851380882,121.229836013,401776.8104714969,34.3233600140253,39.28832545033068,30.173427846851894
807,MKD,The former Yugoslav Republic of Macedonia,49,MKD,Macedonia,Y,Macedonia,322,Lower respiratory infections,120.05280951799999,170.784291921,91.921255057,1517774.9223849261,7.909790031934205,11.252280519475274,6.056316631754682
450,MDG,Madagascar,181,MDG,Madagascar,Y,Madagascar,322,Lower respiratory infections,6793.9534456,8986.200150899998,4995.5671423,8907250.538957942,76.27441729504584,100.88635220932376,56.08427786386741
454,MWI,Malawi,182,MWI,Malawi,Y,Malawi,322,Lower respiratory infections,4647.4365769,5928.4664729,3568.14556904,5784796.5677347835,80.33880746682588,102.48357748596636,61.681435591731066
458,MYS,Malaysia,13,MYS,Malaysia,Y,Malaysia,322,Lower respiratory infections,21676.1007597,25925.236154300004,13925.2862901,16449180.10186206,131.77617744756924,157.60807525820238,84.65641572325934
462,MDV,Maldives,14,MDV,Maldives,Y,Maldives,322,Lower respiratory infections,22.632538217,28.183460626,17.982301459,248088.95419437997,9.122751268993298,11.360223883211663,7.248328131896876
466,MLI,Mali,211,MLI,Mali,Y,Mali,322,Lower respiratory infections,2200.2377497300004,2946.9442884,1615.77588914,6145783.16797004,35.80077086345924,47.95067134419224,26.2908053372422
470,MLT,Malta,88,MLT,Malta,Y,Malta,322,Lower respiratory infections,157.370599655,176.557131438,140.259936887,318137.2763352354,49.466256035074494,55.497153138368446,44.08786625154918
584,MHL,Marshall Islands,24,MHL,Marshall Islands,Y,Marshall Islands,322,Lower respiratory infections,14.591807408000001,20.699572482999997,10.165465131,26131.35960201166,55.84021509113014,79.21353040278275,38.90140155668531
478,MRT,Mauritania,212,MRT,Mauritania,Y,Mauritania,322,Lower respiratory infections,1103.58123948,1492.6035414599999,808.63427618,1416693.7764685883,77.89836150977608,105.3582338154003,57.07897427175079
480,MUS,Mauritius,183,MUS,Mauritius,Y,Mauritius,322,Lower respiratory infections,279.799287625,321.292803366,244.16342285,835536.0641484832,33.487398046684056,38.45349317069131,29.222367929603774
484,MEX,Mexico,130,MEX,Mexico,Y,Mexico,322,Lower respiratory infections,16796.936359299998,17592.572641400002,16028.6555209,66737618.75783009,25.168618047717313,26.360803649944327,24.01742198663541
498,MDA,Republic of Moldova,61,MDA,Moldova,Y,Moldova,322,Lower respiratory infections,877.43625614,1009.05692388,757.4235264700001,2676502.710201879,32.7829391988106,37.700575457436784,28.29900091574614
496,MNG,Mongolia,38,MNG,Mongolia,Y,Mongolia,322,Lower respiratory infections,161.158827337,220.917647,117.64116229499999,1730093.9871513282,9.31503308686453,12.769112466759687,6.799697771836145
499,MNE,Montenegro,50,MNE,Montenegro,Y,Montenegro,322,Lower respiratory infections,63.362729337,81.045330248,49.436804859999995,427807.0337412398,14.811053661947295,18.944366000541372,11.555865369409045
504,MAR,Morocco,148,MAR,Morocco,Y,Morocco,322,Lower respiratory infections,4396.277362229999,5985.410263999999,3238.00700112,19087896.575708617,23.031753890707535,31.35709710213472,16.96366589308069
508,MOZ,Mozambique,184,MOZ,Mozambique,Y,Mozambique,322,Lower respiratory infections,6996.3941583000005,9291.9009016,5171.5484096,9280898.624534465,75.38487856989111,100.11854754060614,55.72249648249344
104,MMR,Myanmar,15,MMR,Myanmar,Y,Myanmar,322,Lower respiratory infections,14692.5410853,18691.3182834,11247.730583900002,28066666.826226443,52.34872090892814,66.59614552424942,40.075049358514285
516,NAM,Namibia,195,NAM,Namibia,Y,Namibia,322,Lower respiratory infections,780.2901724600001,1023.7202345899999,578.17314371,998964.0241552454,78.1099372542307,102.47818838678292,57.87727382864672
524,NPL,Nepal,164,NPL,Nepal,Y,Nepal,322,Lower respiratory infections,4835.0295203900005,6350.80051071,3546.27277417,13544868.352315657,35.69639360550444,46.88713352923991,26.181670297029665
528,NLD,Netherlands,89,NLD,Netherlands,Y,Netherlands,322,Lower respiratory infections,5811.826294588,6311.639447939,5331.850384497,12010174.264473774,48.39085733984265,52.5524385321277,44.39444646751439
554,NZL,New Zealand,72,NZL,New Zealand,Y,New Zealand,322,Lower respiratory infections,697.757360038,768.688922022,632.2038548789999,2906469.514376535,24.007042103370402,26.447513666314546,21.751607981844376
558,NIC,Nicaragua,131,NIC,Nicaragua,Y,Nicaragua,322,Lower respiratory infections,485.61759984,596.99885467,408.320634144,2963655.620060187,16.385763465666702,20.144002246046252,13.777600588279812
562,NER,Niger,213,NER,Niger,Y,Niger,322,Lower respiratory infections,4348.3171924,5870.029749200001,3053.24518265,5853609.931894068,74.28436884233938,100.28050754144836,52.16003830412481
566,NGA,Nigeria,214,NGA,Nigeria,Y,Nigeria,322,Lower respiratory infections,30192.846408000005,44183.924278,20267.9657307,69012445.93170312,43.74985700098181,64.023124642946,29.368565998599465
408,PRK,Democratic People's Republic of Korea,7,PRK,North Korea,Y,North Korea,322,Lower respiratory infections,4105.14349147,5760.85341727,2901.12885146,16552677.42986301,24.800480217561848,34.80315158487129,17.526644035399475
580,MNP,Northern Mariana Islands,376,MNP,Northern Mariana Islands,Y,Northern Mariana Islands,322,Lower respiratory infections,9.622462886,12.432498451,7.444100413999999,28614.307672566996,33.62815202838268,43.44853837899856,26.015308492460154
578,NOR,Norway,90,NOR,Norway,Y,Norway,322,Lower respiratory infections,1764.2238633250001,1830.033736788,1704.320419412,3557838.813718904,49.58695308292815,51.436667949415046,47.90324994039076
512,OMN,Oman,150,OMN,Oman,Y,Oman,322,Lower respiratory infections,336.845963217,457.87677014999997,220.97233277700002,2609561.957755095,12.908142005058028,17.54611607474128,8.467794072499968
586,PAK,Pakistan,165,PAK,Pakistan,Y,Pakistan,322,Lower respiratory infections,14598.6344346,19956.415607299998,10497.1575342,85149659.58645236,17.14467738978806,23.436870686533126,12.327891368188322
275,PSE,State of Palestine,149,PSE,Palestine,Y,Palestine,322,Lower respiratory infections,398.982731339,550.7433908600001,316.188223685,1871925.0609131022,21.31403332697416,29.421230708421316,16.891072740420885
591,PAN,Panama,132,PAN,Panama,Y,Panama,322,Lower respiratory infections,666.8978764170001,750.850743877,593.308624947,2093151.092793333,31.86095254724386,35.87178902001678,28.34523637542205
598,PNG,Papua New Guinea,26,PNG,Papua New Guinea,Y,Papua New Guinea,322,Lower respiratory infections,3316.2139507,4795.881669099999,2294.6614133,3702771.069583386,89.56032896392703,129.52142001151594,61.971463268405124
600,PRY,Paraguay,136,PRY,Paraguay,Y,Paraguay,322,Lower respiratory infections,1137.19190569,1370.4196354,908.597742657,3302907.837167244,34.43002232436854,41.49130714393011,27.509025000112135
604,PER,Peru,123,PER,Peru,Y,Peru,322,Lower respiratory infections,13731.1373195,15745.7856082,11488.3032014,17060385.196226213,80.48550581693402,92.29443196677057,67.33906104266177
608,PHL,Philippines,16,PHL,Philippines,Y,Philippines,322,Lower respiratory infections,51097.2963742,57084.529782900005,45550.3585549,48869800.562625006,104.55802108036134,116.80941834364168,93.2075802039109
616,POL,Poland,51,POL,Poland,Y,Poland,322,Lower respiratory infections,11148.404550120002,12315.98021601,10041.02774713,28203970.453251928,39.527784106136686,43.66754048485384,35.60146882075699
620,PRT,Portugal,91,PRT,Portugal,Y,Portugal,322,Lower respiratory infections,6740.340440510001,7403.5726220550005,6164.656316851,8054850.001382034,83.68052092035863,91.91446918049016,76.53347133457832
630,PRI,Puerto Rico,385,PRI,Puerto Rico,Y,Puerto Rico,322,Lower respiratory infections,1397.967381548,1580.6863989469998,1238.5261038570002,2541529.24307134,55.00496936476758,62.19430302666127,48.731530720468484
634,QAT,Qatar,151,QAT,Qatar,Y,Qatar,322,Lower respiratory infections,70.02588336299999,95.121443913,48.117194885,1773825.3986508015,3.9477325906068734,5.362503208340055,2.7126229515936955
642,ROU,Romania,52,ROU,Romania,Y,Romania,322,Lower respiratory infections,5564.4648917899995,6226.38483486,4959.431505,14539644.12839946,38.27098409459174,42.82350228021301,34.109717275081195
643,RUS,Russian Federation,62,RUS,Russian Federation,Y,Russian Federation,322,Lower respiratory infections,35460.9760703,36932.6996335,34108.735278399996,105140097.86548316,33.727356917309486,35.127130736317085,32.4412245859224
646,RWA,Rwanda,185,RWA,Rwanda,Y,Rwanda,322,Lower respiratory infections,3080.19761276,4027.2945039000006,2308.86032216,4621370.593287617,66.65117091526662,87.14502381067445,49.960510103075066
662,LCA,Saint Lucia,116,LCA,Saint Lucia,Y,Saint Lucia,322,Lower respiratory infections,50.822442121,59.47474570999999,43.218577757999995,107726.9508795724,47.177091439090525,55.208789652355996,40.11863085804211
670,VCT,Saint Vincent and the Grenadines,117,VCT,Saint Vincent and the Grenadines,Y,Saint Vincent and the Grenadines,322,Lower respiratory infections,40.984838874999994,48.525204349999996,34.221448863000006,67564.2554283616,60.66053509382077,71.82082307034565,50.65022717416758
882,WSM,Western Samoa,27,WSM,Samoa,Y,Samoa,322,Lower respiratory infections,40.905658538,59.497230978000005,29.447078895,85826.10048224665,47.661094128890824,69.32300389239654,34.31016757086756
678,STP,Sao Tome and Principe,215,STP,Sao Tome and Principe,Y,Sao Tome and Principe,322,Lower respiratory infections,87.771526369,112.47153188799999,65.94438269,79052.84454350662,111.02892865631807,142.2738581229692,83.41810224641264
682,SAU,Saudi Arabia,152,SAU,Saudi Arabia,Y,Saudi Arabia,322,Lower respiratory infections,3221.9352615400003,4344.3180346,2277.40682187,19212408.70630329,16.770074542932942,22.612042565879296,11.8538328883396
686,SEN,Senegal,216,SEN,Senegal,Y,Senegal,322,Lower respiratory infections,4137.4484911,5462.856453599999,3077.2139653100003,5332760.405783517,77.58549374565618,102.43956296396496,57.70396063495899
688,SRB,Serbia,53,SRB,Serbia,Y,Serbia,322,Lower respiratory infections,1518.323796331,1806.988334097,1206.3338466649998,6271525.410484024,24.209800597998672,28.812580924511316,19.2350946174656
690,SYC,Seychelles,186,SYC,Seychelles,Y,Seychelles,322,Lower respiratory infections,67.19885506,79.914114617,55.622477283,62195.90154005935,108.04386365670467,128.48775021860345,89.43109739662586
694,SLE,Sierra Leone,217,SLE,Sierra Leone,Y,Sierra Leone,322,Lower respiratory infections,2813.7796120800003,3696.5557533,2093.6788246399997,2756891.572413833,102.06348484051401,134.0841906982737,75.94345913310082
702,SGP,Singapore,69,SGP,Singapore,Y,Singapore,322,Lower respiratory infections,2487.511195121,2684.501861726,2300.705080993,3772808.924531138,65.93260472182892,71.15393107430198,60.98122452037292
703,SVK,Slovakia,54,SVK,Slovakia,Y,Slovakia,322,Lower respiratory infections,1669.341425996,1962.053334713,1398.079543224,3942942.091884725,42.33745733755008,49.761150151082724,35.45777520043969
705,SVN,Slovenia,55,SVN,Slovenia,Y,Slovenia,322,Lower respiratory infections,559.6716400189999,617.994829799,506.508469968,1558147.1744241356,35.91904854724939,39.66216028517333,32.50710063092704
90,SLB,Solomon Islands,28,SLB,Solomon Islands,Y,Solomon Islands,322,Lower respiratory infections,347.12043045,446.63175221,258.53274252899996,251685.39861388202,137.91838237804478,177.45636205745527,102.72059640838468
