ME_type,fuel_type,s_content,Load1,CO2_EF_ME,CO2_EF_AE,CO2_EF_AB,SO2_EF_ME,SO2_EF_AE,SO2_EF_AB,SO4_EF_ME,SO4_EF_AE,SO4_EF_AB,EC_EF_ME,EC_EF_AE,EC_EF_AB,OC_EF_ME,OC_EF_AE,OC_EF_AB,CO_EF_ME,CO_EF_AE,CO_EF_AB,NMVOC_EF_ME,NMVOC_EF_AE,NMVOC_EF_AB,NH3_EF_ME,NH3_EF_AE,NH3_EF_AB
GT,MDO,0.5,0.17,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2523580683978048,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.18,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.23706439442174565,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.19,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2271239074716243,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.2,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.22044818861235085,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.21,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.21586603466525145,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.22,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.21267356465038528,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.23,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.21042610294664826,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.24,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2088323290962425,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.25,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20769625690461668,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.26,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2068834560811221,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.27,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2063004061837897,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.28,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20588137417986246,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.29,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2055798113923741,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.3,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20536257520735327,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.31,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20520597516275588,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.32,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20509302895499287,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.33,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20501153786442414,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.34,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20495272624944846,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.35,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20491027419512053,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.36,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2048796267722302,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.37,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20485749927635527,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.38,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20484152203987568,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.39,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20482998502362007,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.4,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2048216539388376,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.41,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20481563775209924,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.42,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20481129315494007,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.43,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2048081556542977,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.44,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480588984924605,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.45,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2048042535435536,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.46,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480307183973068,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.47,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480221843607294,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.48,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2048016021227468,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.49,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480115703106028,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.5,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2048008355924572,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.51,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480060345403245,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.52,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480043580681087,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.53,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480031473419572,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.54,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480022729711367,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.55,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480016415116228,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.56,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480011854794786,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.57,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2048000856138733,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.58,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480006182929156,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.59,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480004465235907,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.6,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480003224738907,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.61,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480002328867145,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.62,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2048000168187949,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.63,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480001214632895,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.64,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000877193105,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.65,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000633498188,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.66,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000457504688,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.67,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000330404324,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.68,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000238613988,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.69,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2048000017232412,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.7,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000124450384,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.71,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2048000008987656,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.72,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000064907755,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.73,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000046875596,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.74,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000033852985,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.75,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000024448214,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.76,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.204800000176562,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.77,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000012751096,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.78,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000009208688,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.79,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.204800000066504,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.8,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2048000000480284,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.81,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000003468551,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.82,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2048000000250495,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.83,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000001809046,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.84,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000001306475,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.85,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2048000000094352,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.86,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.204800000006814,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.87,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000000492096,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.88,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2048000000035539,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.89,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2048000000025666,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.9,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000000185355,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.91,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000000133855,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.92,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2048000000009668,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.93,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000000069815,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.94,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000000050425,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.95,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000000036414,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.96,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000000026294,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.97,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2048000000001899,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.98,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000000013715,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,0.99,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.20480000000009904,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.5,1.0,961.8,695.702,961.8,2.93,2.12,2.93,0.1,0.07,0.1,0.08,0.08,0.08,0.2048000000000716,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.0,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.6666000000000001,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.01,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.6666000000000001,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.02,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.6666000000000001,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.03,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.6666000000000001,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.04,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.6666000000000001,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.05,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.6666000000000001,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.06,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.6666000000000001,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.07,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.6666000000000001,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.08,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.6666000000000001,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.09,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.6666000000000001,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.1,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.6666000000000001,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.11,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.6666000000000001,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.12,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.6666000000000001,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.13,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.6666000000000001,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.14,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.6666000000000001,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.15,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.3206674883065784,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.16,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.2771124048590012,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.17,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.2523580683978048,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.18,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.23706439442174565,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.19,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.2271239074716243,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.2,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.22044818861235085,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.21,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.21586603466525145,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.22,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.21267356465038528,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.23,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.21042610294664826,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.24,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.2088323290962425,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.25,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.20769625690461668,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.26,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.2068834560811221,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.27,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.2063004061837897,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.28,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.20588137417986246,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.29,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.2055798113923741,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.3,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.20536257520735327,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.31,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.20520597516275588,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.32,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.20509302895499287,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
GT,MDO,0.1,0.33,961.8,695.702,961.8,0.59,0.42,0.59,0.02,0.01,0.02,0.08,0.08,0.08,0.20501153786442414,0.2,0.2,0.2,1.1,0.2,0.1,0.4,0.1,0.004,0.004,0.004
